Date,AXISBANK Adjusted Close,BANDHANBNK Adjusted Close,BANKBARODA Adjusted Close,FEDERALBNK Adjusted Close,HDFCBANK Adjusted Close,ICICIBANK Adjusted Close,IDFCFIRSTB Adjusted Close,INDUSINDBK Adjusted Close,KOTAKBANK Adjusted Close,PNB Adjusted Close,RBLBANK Adjusted Close,SBIN Adjusted Close
2018-10-16,588.1195678710938,461.38934326171875,100.25,80.58367919921875,988.021484375,319.0911865234375,36.29999923706055,1612.02880859375,1175.1165771484375,69.94999694824219,531.7403564453125,270.29998779296875
2018-10-17,575.33544921875,451.9417724609375,99.5999984741211,77.47481536865234,979.0225219726562,313.26959228515625,35.099998474121094,1595.4664306640625,1175.366455078125,66.5,530.9507446289062,261.1499938964844
2018-10-19,561.8522338867188,414.0023193359375,102.4000015258789,80.33694458007812,975.6262817382812,313.9164733886719,35.349998474121094,1568.4093017578125,1198.303955078125,66.0,499.5615539550781,261.1000061035156
2018-10-22,561.3528442382812,406.6929016113281,102.5999984741211,78.75784301757812,991.0707397460938,325.50982666015625,34.79999923706055,1441.8284912109375,1163.3729248046875,65.69999694824219,463.1876220703125,260.3500061035156
2018-10-23,562.052001953125,397.5933837890625,101.69999694824219,78.5604476928711,984.1046142578125,321.2804870605469,34.400001525878906,1465.4039306640625,1173.817138671875,64.75,458.893798828125,255.64999389648438
2018-10-24,563.4002685546875,390.63201904296875,102.6500015258789,80.78106689453125,987.7735595703125,320.4346008300781,35.25,1513.3504638671875,1176.4658203125,65.80000305175781,486.8775634765625,255.6999969482422
2018-10-25,560.3540649414062,377.952392578125,98.44999694824219,79.59674072265625,976.1469116210938,318.39459228515625,34.04999923706055,1483.259521484375,1185.1611328125,65.6500015258789,487.4204406738281,249.5500030517578
2018-10-26,537.0330810546875,378.3502197265625,98.8499984741211,78.41240692138672,972.378662109375,314.115478515625,33.349998474121094,1438.19775390625,1157.9757080078125,66.1500015258789,492.4545593261719,248.10000610351562
2018-10-29,565.9970703125,396.4994812011719,107.0999984741211,80.1395492553711,955.0750122070312,347.701416015625,34.25,1405.3712158203125,1137.48681640625,70.9000015258789,510.1726379394531,267.8999938964844
2018-10-30,562.0020751953125,382.477294921875,110.0,82.0640869140625,948.3568115234375,344.0194091796875,34.650001525878906,1357.1263427734375,1123.194580078125,72.55000305175781,519.6486206054688,273.1499938964844
2018-10-31,581.6776123046875,388.0960998535156,110.6500015258789,81.6693115234375,947.8610229492188,353.2742004394531,34.599998474121094,1417.6065673828125,1118.547119140625,73.6500015258789,517.7238159179688,281.3999938964844
2018-11-01,601.4031372070312,409.0299072265625,107.69999694824219,81.57061767578125,948.0841064453125,351.9804992675781,35.099998474121094,1456.252197265625,1108.9522705078125,74.30000305175781,516.489990234375,285.8999938964844
2018-11-02,609.892578125,424.4941101074219,109.9000015258789,81.32388305664062,966.552978515625,352.72686767578125,35.599998474121094,1533.6929931640625,1132.5894775390625,69.05000305175781,515.55224609375,285.3500061035156
2018-11-05,623.6255493164062,433.54388427734375,111.19999694824219,79.20195770263672,969.8004760742188,347.9501953125,35.25,1478.6339111328125,1128.8414306640625,70.4000015258789,526.2620849609375,294.95001220703125
2018-11-06,606.696533203125,435.1350402832031,110.44999694824219,79.05391693115234,965.1151733398438,351.3834228515625,35.150001525878906,1467.6917724609375,1124.6937255859375,70.5999984741211,531.4442749023438,286.45001220703125
2018-11-07,606.0972290039062,436.92510986328125,110.94999694824219,79.89281463623047,970.767333984375,354.1697998046875,35.5,1476.097412109375,1133.68896484375,70.94999694824219,533.1222534179688,286.54998779296875
2018-11-09,612.4393920898438,429.1184387207031,111.5,80.43563842773438,964.5449829101562,355.1152038574219,36.54999923706055,1487.03955078125,1134.938232421875,71.6500015258789,544.5230712890625,283.25
2018-11-12,605.7976684570312,423.5493469238281,109.4000015258789,79.05391693115234,952.4720458984375,350.6370544433594,36.150001525878906,1485.1495361328125,1153.078369140625,70.5,539.5382690429688,277.95001220703125
2018-11-13,617.5330810546875,430.0134582519531,108.69999694824219,77.86959075927734,955.7939453125,359.1454772949219,35.349998474121094,1477.73876953125,1165.2718505859375,70.0,547.1881713867188,278.04998779296875
2018-11-14,611.9400634765625,431.20684814453125,112.75,77.47481536865234,970.668212890625,364.8177795410156,35.70000076293945,1505.591552734375,1129.291259765625,70.75,541.6112060546875,283.6000061035156
2018-11-15,625.3233642578125,457.2125244140625,112.80000305175781,77.32677459716797,979.2952270507812,368.2012634277344,36.599998474121094,1504.1988525390625,1161.623779296875,71.1500015258789,544.029541015625,285.3999938964844
2018-11-16,619.0311889648438,473.5717468261719,115.19999694824219,78.85653686523438,993.748046875,365.7631530761719,36.45000076293945,1493.2069091796875,1167.9703369140625,73.19999694824219,552.0248413085938,290.8999938964844
2018-11-19,615.5355224609375,475.5606994628906,115.3499984741211,80.18890380859375,998.5078735351562,360.6382141113281,36.04999923706055,1529.8631591796875,1174.6168212890625,73.30000305175781,549.2611083984375,288.1499938964844
2018-11-20,611.89013671875,459.5992736816406,110.19999694824219,78.9552230834961,997.7838745117188,356.16009521484375,35.5,1549.658447265625,1169.319580078125,71.30000305175781,548.7675170898438,283.45001220703125
2018-11-21,626.0724487304688,464.2733459472656,112.19999694824219,81.86669921875,1000.91748046875,355.01568603515625,36.400001525878906,1538.567138671875,1176.0660400390625,72.69999694824219,546.8920288085938,287.04998779296875
2018-11-22,613.7877197265625,451.5439758300781,109.9000015258789,79.64608001708984,994.343017578125,350.3385009765625,39.0,1520.8109130859375,1169.96923828125,71.69999694824219,551.3338623046875,282.70001220703125
2018-11-26,630.2672729492188,451.0467224121094,108.9000015258789,79.99151611328125,1016.307373046875,354.6176452636719,39.70000076293945,1554.53271484375,1169.91943359375,71.25,551.136474609375,286.3999938964844
2018-11-27,624.4744873046875,462.3838195800781,108.94999694824219,80.18890380859375,1023.3478393554688,352.9258728027344,39.79999923706055,1580.1971435546875,1172.917724609375,72.44999694824219,567.3740234375,289.3999938964844
2018-11-28,627.171142578125,463.9749755859375,104.75,80.58367919921875,1035.8619384765625,357.2547302246094,38.79999923706055,1604.86669921875,1159.6248779296875,69.5999984741211,536.2808837890625,284.54998779296875
2018-11-29,630.6168823242188,484.3121032714844,105.0,84.13666534423828,1056.5966796875,360.439208984375,38.45000076293945,1651.8184814453125,1212.2965087890625,69.6500015258789,538.304443359375,286.3999938964844
2018-11-30,624.9738159179688,480.9805908203125,105.05000305175781,84.1860122680664,1055.297607421875,353.4234619140625,38.45000076293945,1623.2197265625,1233.28515625,69.9000015258789,541.3150634765625,284.6499938964844
2018-12-03,624.0250244140625,488.7375793457031,106.94999694824219,83.29776763916016,1047.7911376953125,353.7717590332031,38.349998474121094,1647.5909423828125,1225.439453125,71.44999694824219,549.0143432617188,286.79998779296875
2018-12-04,622.4769287109375,484.4612731933594,107.8499984741211,83.840576171875,1034.0374755859375,356.2098693847656,39.0,1627.14892578125,1224.639892578125,69.55000305175781,549.0143432617188,282.54998779296875
2018-12-05,614.187255859375,475.3617858886719,107.44999694824219,82.90298461914062,1040.8001708984375,349.6916809082031,37.75,1595.16796875,1210.8472900390625,68.94999694824219,551.8274536132812,280.1499938964844
2018-12-06,599.3057250976562,467.55511474609375,105.25,83.59384155273438,1039.7392578125,345.9599304199219,36.599998474121094,1561.197509765625,1179.6141357421875,66.0999984741211,542.8943481445312,275.6499938964844
2018-12-07,603.2008666992188,469.3948974609375,106.4000015258789,82.40951538085938,1044.965087890625,350.48779296875,36.5,1558.5615234375,1278.9605712890625,66.0,541.1669921875,275.3999938964844
2018-12-10,589.5678100585938,469.3948974609375,105.94999694824219,81.32388305664062,1035.6240234375,344.6662292480469,35.900001525878906,1546.2763671875,1197.704345703125,64.8499984741211,540.9202270507812,274.20001220703125
2018-12-11,603.50048828125,464.2733459472656,109.05000305175781,82.55755615234375,1021.1464233398438,341.13348388671875,36.400001525878906,1544.6351318359375,1218.0433349609375,68.69999694824219,551.728759765625,281.25
2018-12-12,619.1810302734375,469.3451843261719,113.4000015258789,86.90010070800781,1033.9085693359375,348.2487487792969,37.599998474121094,1573.88037109375,1236.4835205078125,70.80000305175781,566.9298095703125,285.25
2018-12-13,618.33203125,501.4669189453125,111.8499984741211,88.23246765136719,1041.8414306640625,347.8506774902344,39.400001525878906,1601.6337890625,1263.71875,71.3499984741211,574.0861206054688,289.0
2018-12-14,619.4806518554688,530.8538208007812,111.4000015258789,90.05830383300781,1039.06494140625,350.1892395019531,39.150001525878906,1595.4166259765625,1255.2733154296875,72.6500015258789,570.3352661132812,289.20001220703125
2018-12-17,616.384521484375,561.3346557617188,111.80000305175781,91.58806610107422,1056.1702880859375,356.7074279785156,39.349998474121094,1624.761474609375,1221.7913818359375,72.8499984741211,571.4703979492188,289.5
2018-12-18,618.6317138671875,568.3457641601562,112.44999694824219,90.99589538574219,1058.768310546875,360.48895263671875,41.20000076293945,1630.928955078125,1236.4334716796875,74.25,570.0884399414062,292.75
2018-12-19,640.8541259765625,553.3291015625,115.5999984741211,93.61128997802734,1052.818603515625,364.71826171875,42.79999923706055,1604.17041015625,1224.98974609375,76.94999694824219,574.3822631835938,300.70001220703125
2018-12-20,632.1649169921875,534.6328125,114.9000015258789,94.15410614013672,1059.760009765625,360.3894348144531,43.900001525878906,1604.3692626953125,1235.6339111328125,76.0999984741211,571.27294921875,294.04998779296875
2018-12-21,620.0798950195312,523.8924560546875,115.0999984741211,91.29197692871094,1046.7200927734375,352.4780578613281,43.150001525878906,1567.364990234375,1226.538818359375,76.3499984741211,556.3680419921875,291.8999938964844
2018-12-24,614.2371826171875,521.3565063476562,115.4000015258789,92.57500457763672,1031.5980224609375,351.0351257324219,43.099998474121094,1554.134765625,1237.832763671875,76.69999694824219,553.9496459960938,293.04998779296875
2018-12-26,618.7315673828125,542.3400268554688,117.69999694824219,91.24263000488281,1052.283203125,354.12005615234375,43.099998474121094,1548.265869140625,1247.4775390625,77.75,551.6793823242188,294.1499938964844
2018-12-27,616.7839965820312,537.6162719726562,116.4000015258789,92.87108612060547,1043.7056884765625,353.9210205078125,42.75,1555.776123046875,1239.581787109375,77.94999694824219,569.4468383789062,292.1499938964844
2018-12-28,624.2747192382812,532.8924560546875,118.3499984741211,92.03218841552734,1052.55078125,358.9962158203125,42.95000076293945,1574.9249267578125,1240.68115234375,78.44999694824219,572.9510498046875,294.79998779296875
2018-12-31,619.131103515625,547.1135864257812,118.80000305175781,92.03218841552734,1051.9559326171875,358.3991394042969,43.349998474121094,1590.890625,1255.822998046875,78.0999984741211,568.1636352539062,295.8999938964844
2019-01-01,626.5219116210938,553.62744140625,123.30000305175781,91.78545379638672,1065.0452880859375,361.9816589355469,43.349998474121094,1587.2099609375,1249.7762451171875,79.80000305175781,569.644287109375,299.6000061035156
2019-01-02,619.2808837890625,549.1025390625,119.3499984741211,93.56194305419922,1055.327392578125,362.8275146484375,42.70000076293945,1568.3099365234375,1239.931640625,77.8499984741211,557.8980102539062,293.8999938964844
2019-01-03,607.1959228515625,530.8538208007812,119.30000305175781,90.79850769042969,1047.04736328125,361.4841003417969,43.04999923706055,1551.8966064453125,1234.58447265625,77.8499984741211,554.8380737304688,291.1000061035156
2019-01-04,618.8314208984375,525.9808959960938,121.69999694824219,93.56194305419922,1049.84375,363.42462158203125,45.150001525878906,1540.0592041015625,1247.277587890625,81.30000305175781,564.2647094726562,297.6499938964844
2019-01-07,636.6593627929688,495.3011169433594,122.69999694824219,93.36455535888672,1051.4302978515625,365.9124450683594,46.150001525878906,1550.95166015625,1245.9283447265625,80.55000305175781,566.732421875,296.29998779296875
2019-01-08,650.0926513671875,474.4170227050781,123.8499984741211,94.00606536865234,1042.684326171875,378.3019104003906,46.0,1569.453857421875,1228.2379150390625,81.69999694824219,557.7006225585938,305.29998779296875
2019-01-09,669.268798828125,452.8865051269531,122.94999694824219,95.634521484375,1049.5264892578125,380.3916931152344,46.25,1593.32763671875,1237.5828857421875,80.69999694824219,569.644287109375,305.29998779296875
2019-01-10,662.4273071289062,468.9473876953125,123.44999694824219,94.40084075927734,1045.4112548828125,377.65509033203125,46.95000076293945,1557.666259765625,1218.8929443359375,81.25,571.7664794921875,305.54998779296875
2019-01-11,665.6732788085938,451.89202880859375,121.1500015258789,94.15410614013672,1047.096923828125,376.7096862792969,46.70000076293945,1507.18310546875,1222.5408935546875,80.6500015258789,568.3117065429688,302.75
2019-01-14,658.3823852539062,440.7538757324219,120.94999694824219,89.41679382324219,1042.0098876953125,371.53497314453125,46.900001525878906,1476.24658203125,1211.09716796875,82.5,568.7559204101562,300.3999938964844
2019-01-15,659.7805786132812,450.05224609375,121.0999984741211,89.81156921386719,1052.0550537109375,370.9378967285156,47.04999923706055,1487.337890625,1212.746337890625,81.94999694824219,571.7664794921875,301.6499938964844
2019-01-16,663.1763916015625,446.17376708984375,121.0,90.00895690917969,1051.212158203125,373.4754638671875,48.349998474121094,1518.6722412109375,1202.10205078125,84.25,566.8310546875,303.1499938964844
2019-01-17,675.8107299804688,447.2677001953125,119.19999694824219,87.3442153930664,1057.2115478515625,372.7789001464844,47.25,1514.99169921875,1219.292724609375,84.55000305175781,562.586669921875,297.3999938964844
2019-01-18,663.775634765625,437.7206726074219,118.0,88.82463073730469,1056.190185546875,370.1915588378906,47.099998474121094,1508.923828125,1239.53173828125,82.8499984741211,562.29052734375,294.95001220703125
2019-01-21,659.48095703125,424.2454833984375,116.44999694824219,87.5416030883789,1065.0650634765625,369.89300537109375,46.400001525878906,1499.6727294921875,1266.9169921875,80.25,572.4080810546875,292.45001220703125
2019-01-22,660.7793579101562,406.6929016113281,113.80000305175781,88.33116149902344,1058.9766845703125,367.255859375,46.900001525878906,1493.7042236328125,1291.0540771484375,78.5999984741211,567.6701049804688,290.25
2019-01-23,660.7793579101562,411.9139404296875,111.30000305175781,87.3442153930664,1043.8741455078125,365.6138916015625,47.29999923706055,1487.1390380859375,1275.812255859375,77.75,571.0261840820312,286.6499938964844
2019-01-24,662.8268432617188,411.6155700683594,113.0,87.73899841308594,1042.3074951171875,363.0265197753906,47.099998474121094,1482.4637451171875,1267.0670166015625,78.0999984741211,570.6807250976562,288.04998779296875
2019-01-25,668.9192504882812,422.10736083984375,110.19999694824219,85.3703384399414,1039.213623046875,355.4635009765625,46.650001525878906,1477.0921630859375,1265.4678955078125,76.5999984741211,566.2388916015625,285.3999938964844
2019-01-28,655.4859008789062,415.3946228027344,109.1500015258789,83.05103302001953,1033.333251953125,341.87982177734375,45.75,1436.108642578125,1259.7708740234375,76.0999984741211,555.8745727539062,281.6000061035156
2019-01-29,659.930419921875,407.3393249511719,113.75,85.3703384399414,1020.1746826171875,345.1637878417969,46.20000076293945,1454.163330078125,1250.725830078125,77.30000305175781,543.387939453125,280.6000061035156
2019-01-30,690.0929565429688,403.70947265625,113.69999694824219,85.3703384399414,1008.8206176757812,364.1211853027344,44.75,1468.33837890625,1221.54150390625,77.25,555.7264404296875,287.45001220703125
2019-01-31,721.8035888671875,401.7204895019531,112.44999694824219,84.7781753540039,1031.2508544921875,362.6782531738281,45.20000076293945,1497.633544921875,1255.073486328125,77.5,561.303466796875,293.6499938964844
2019-02-01,716.3603515625,402.61553955078125,111.0999984741211,85.12360382080078,1036.4569091796875,352.9258728027344,44.79999923706055,1507.18310546875,1255.0234375,73.9000015258789,569.7429809570312,284.3999938964844
2019-02-04,719.6063232421875,401.5713195800781,110.30000305175781,86.90010070800781,1043.6263427734375,352.82635498046875,43.29999923706055,1496.73828125,1271.5145263671875,73.1500015258789,586.8194580078125,283.95001220703125
2019-02-05,728.5951538085938,414.35040283203125,107.94999694824219,86.11054229736328,1048.16796875,350.93560791015625,42.95000076293945,1533.6431884765625,1278.4608154296875,73.4000015258789,578.034423828125,284.6499938964844
2019-02-06,724.8497924804688,437.96929931640625,109.19999694824219,84.3833999633789,1052.421875,357.5532531738281,41.599998474121094,1518.0257568359375,1278.8106689453125,75.19999694824219,576.6032104492188,289.04998779296875
2019-02-07,729.244384765625,457.9086608886719,108.9000015258789,84.9755630493164,1049.74462890625,356.90643310546875,44.5,1506.9840087890625,1283.8580322265625,75.6500015258789,572.6055297851562,287.3999938964844
2019-02-08,718.5076904296875,462.1849060058594,104.9000015258789,83.05103302001953,1052.421875,353.37371826171875,44.25,1491.167724609375,1298.699951171875,71.19999694824219,565.4491577148438,286.0
2019-02-11,709.96826171875,461.6379699707031,103.9000015258789,82.36016845703125,1060.8507080078125,348.3482360839844,45.0,1503.0548095703125,1300.848876953125,70.8499984741211,557.3057250976562,280.5
2019-02-12,704.7247924804688,469.19598388671875,102.6500015258789,81.71865844726562,1055.92236328125,342.6261901855469,45.25,1489.327392578125,1297.9503173828125,71.3499984741211,556.2200317382812,275.3999938964844
2019-02-14,694.137939453125,476.704345703125,103.6500015258789,79.25131225585938,1046.254150390625,342.2779235839844,44.70000076293945,1509.5206298828125,1286.1068115234375,72.25,544.32568359375,267.1000061035156
2019-02-15,685.7483520507812,470.3893737792969,100.8499984741211,79.1526107788086,1041.51416015625,340.4866638183594,44.400001525878906,1501.562744140625,1282.95849609375,70.05000305175781,541.463134765625,262.95001220703125
2019-02-18,692.4400634765625,465.7650451660156,99.1500015258789,78.9552230834961,1036.1890869140625,337.1031799316406,43.099998474121094,1509.0233154296875,1276.362060546875,69.0,541.21630859375,259.95001220703125
2019-02-19,692.1903686523438,473.2236633300781,102.44999694824219,78.26437377929688,1033.293701171875,341.581298828125,43.400001525878906,1472.7152099609375,1279.7601318359375,69.94999694824219,539.587646484375,262.8999938964844
2019-02-20,699.4812622070312,474.6159362792969,102.94999694824219,78.60979461669922,1045.341796875,343.5218200683594,44.75,1473.013671875,1289.05517578125,71.0999984741211,547.5830078125,267.70001220703125
2019-02-21,696.335205078125,486.00274658203125,103.0,78.5604476928711,1049.0802001953125,349.5921630859375,45.0,1463.8123779296875,1288.4554443359375,73.1500015258789,552.2716674804688,268.0
2019-02-22,701.17919921875,480.7817077636719,102.80000305175781,78.41240692138672,1036.95263671875,350.3385009765625,45.54999923706055,1455.1083984375,1237.2330322265625,73.19999694824219,556.5653686523438,270.95001220703125
2019-02-25,702.8271484375,477.4501953125,102.9000015258789,79.74478149414062,1053.790283203125,353.87127685546875,45.900001525878906,1483.35888671875,1240.2813720703125,73.5,566.8804321289062,270.1499938964844
2019-02-26,709.2691650390625,476.35626220703125,101.5,80.63301849365234,1046.4722900390625,346.50726318359375,45.5,1470.327880859375,1235.4840087890625,71.8499984741211,568.5584716796875,266.3500061035156
2019-02-27,717.3092041015625,477.6490783691406,101.0,80.38628387451172,1037.349365234375,343.8701171875,44.95000076293945,1468.9351806640625,1215.4947509765625,71.5,564.3634033203125,267.6499938964844
2019-02-28,708.6698608398438,477.40045166015625,101.0,82.75494384765625,1030.071044921875,348.44775390625,44.75,1466.1002197265625,1212.4464111328125,72.30000305175781,570.384521484375,269.04998779296875
2019-03-01,701.52880859375,477.40045166015625,108.0999984741211,84.58078002929688,1032.9466552734375,352.52783203125,47.5,1506.1385498046875,1225.2894287109375,76.6500015258789,588.1026611328125,272.95001220703125
2019-03-05,731.1419677734375,483.81488037109375,112.55000305175781,87.78833770751953,1044.7171630859375,361.4841003417969,51.04999923706055,1533.493896484375,1239.7816162109375,82.6500015258789,601.5763549804688,276.45001220703125
2019-03-06,719.7061767578125,498.2845458984375,112.0999984741211,86.11054229736328,1043.2991943359375,370.14178466796875,51.25,1526.7794189453125,1240.6312255859375,82.4000015258789,619.3931274414062,278.1000061035156
2019-03-07,732.8399047851562,493.9088439941406,115.19999694824219,86.80139923095703,1054.335693359375,368.99737548828125,48.95000076293945,1523.1983642578125,1236.533447265625,85.44999694824219,614.4083862304688,281.75
2019-03-08,732.4903564453125,499.37847900390625,113.5999984741211,86.40663146972656,1055.1785888671875,368.7983703613281,48.95000076293945,1510.01806640625,1238.2325439453125,83.80000305175781,629.8561401367188,281.20001220703125
2019-03-11,733.5889282226562,508.4779968261719,116.05000305175781,90.05830383300781,1055.297607421875,374.0228271484375,50.099998474121094,1506.6358642578125,1248.8768310546875,85.8499984741211,634.59423828125,287.3500061035156
2019-03-12,741.6289672851562,519.2681274414062,115.3499984741211,89.17005920410156,1076.399169921875,386.31280517578125,49.849998474121094,1560.7996826171875,1262.6693115234375,85.4000015258789,625.06884765625,286.8999938964844
2019-03-13,737.0845947265625,514.1465454101562,115.55000305175781,89.86091613769531,1103.9464111328125,389.99481201171875,50.04999923706055,1627.7457275390625,1260.5704345703125,84.8499984741211,619.1463623046875,293.1499938964844
2019-03-14,739.6813354492188,510.7652893066406,116.55000305175781,88.82463073730469,1103.0538330078125,386.01422119140625,50.599998474121094,1673.8519287109375,1268.2662353515625,84.44999694824219,628.6717529296875,291.8999938964844
2019-03-15,734.1881713867188,508.8260498046875,118.1500015258789,90.20634460449219,1117.0555419921875,393.3782653808594,52.04999923706055,1694.2939453125,1324.43603515625,86.05000305175781,639.7763671875,298.3999938964844
2019-03-18,746.0734252929688,489.68231201171875,120.55000305175781,90.00895690917969,1121.2401123046875,396.1148681640625,52.25,1706.778076171875,1342.9261474609375,86.6500015258789,628.2275390625,298.95001220703125
2019-03-19,759.9562377929688,497.8370666503906,124.4000015258789,92.57500457763672,1124.3736572265625,396.4631652832031,52.54999923706055,1716.1285400390625,1347.02392578125,90.5,639.9243774414062,303.04998779296875
2019-03-20,754.8125610351562,494.95306396484375,125.19999694824219,91.14393615722656,1139.8626708984375,390.98992919921875,52.349998474121094,1704.390625,1350.871826171875,93.55000305175781,636.4202880859375,303.79998779296875
2019-03-22,756.1109619140625,499.0801696777344,120.0999984741211,89.26875305175781,1128.5284423828125,389.8952941894531,52.79999923706055,1689.6683349609375,1335.530029296875,91.55000305175781,628.0794677734375,298.04998779296875
2019-03-25,744.7750854492188,485.1574401855469,118.19999694824219,87.64030456542969,1131.0869140625,381.6356201171875,51.79999923706055,1674.6976318359375,1307.9449462890625,90.30000305175781,629.1158447265625,294.0
2019-03-26,756.160888671875,485.1076965332031,120.80000305175781,89.51548767089844,1145.9908447265625,392.1841125488281,52.54999923706055,1705.634033203125,1342.2264404296875,92.5,645.7482299804688,303.5
2019-03-27,758.358154296875,489.9806823730469,121.55000305175781,90.60112762451172,1140.080810546875,391.2884826660156,53.70000076293945,1794.762939453125,1332.1318359375,93.4000015258789,659.8634643554688,308.79998779296875
2019-03-28,779.7316284179688,519.4669799804688,130.10000610351562,92.42696380615234,1141.746826171875,398.6027526855469,54.650001525878906,1811.5242919921875,1340.0277099609375,95.3499984741211,675.4592895507812,319.0
2019-04-01,764.6503295898438,527.1741943359375,132.6999969482422,96.81884765625,1146.208984375,396.31390380859375,55.900001525878906,1733.884765625,1338.6783447265625,97.5,671.0174560546875,322.75
2019-04-02,766.4481811523438,528.4172973632812,133.1999969482422,96.12799072265625,1137.8101806640625,395.2192687988281,54.95000076293945,1765.2191162109375,1338.728271484375,98.30000305175781,669.9810180664062,329.0
2019-04-03,760.5554809570312,547.163330078125,132.0500030517578,93.95671844482422,1136.7689208984375,390.19384765625,54.54999923706055,1764.2740478515625,1333.4810791015625,94.44999694824219,654.4838256835938,320.5
2019-04-04,761.2046508789062,542.78759765625,131.1999969482422,93.85802459716797,1132.395751953125,386.860107421875,54.0,1727.02099609375,1322.187255859375,93.6500015258789,640.8621826171875,321.79998779296875
2019-04-05,761.2545776367188,545.1246337890625,130.60000610351562,97.46035766601562,1143.135009765625,388.6513366699219,54.20000076293945,1758.6536865234375,1335.230224609375,93.0999984741211,662.3804931640625,317.04998779296875
2019-04-08,753.6640014648438,543.98095703125,130.0,95.88125610351562,1135.1029052734375,385.2181396484375,54.20000076293945,1741.7928466796875,1342.5262451171875,93.0999984741211,647.4755859375,312.79998779296875
2019-04-09,762.453125,549.251708984375,132.0500030517578,96.86819458007812,1134.0318603515625,395.2192687988281,54.650001525878906,1757.8082275390625,1340.7271728515625,94.3499984741211,659.4686279296875,314.75
2019-04-10,759.90625,546.6163330078125,129.6999969482422,96.52276611328125,1109.301025390625,392.28363037109375,54.54999923706055,1738.261474609375,1349.1727294921875,93.3499984741211,665.3417358398438,310.8999938964844
2019-04-11,751.3668823242188,536.6715698242188,128.6999969482422,95.19039154052734,1119.28662109375,388.1537780761719,54.400001525878906,1731.497314453125,1342.476318359375,92.69999694824219,656.0137939453125,314.8999938964844
2019-04-12,763.4019165039062,531.052734375,131.14999389648438,95.33843231201172,1123.1241455078125,392.6816711425781,54.20000076293945,1727.6676025390625,1342.7261962890625,93.3499984741211,658.728271484375,315.25
2019-04-15,761.9037475585938,531.798583984375,130.75,96.12799072265625,1134.805419921875,390.8406677246094,54.0,1739.7039794921875,1373.1097412109375,93.8499984741211,660.1595458984375,315.6000061035156
2019-04-16,770.1435546875,554.671630859375,130.89999389648438,96.86819458007812,1142.8673095703125,405.0213928222656,53.650001525878906,1805.6055908203125,1385.653076171875,92.80000305175781,671.510986328125,315.75
2019-04-18,770.243408203125,564.8153686523438,126.55000305175781,95.73320770263672,1137.2052001953125,402.43402099609375,53.0,1755.02294921875,1368.912109375,90.05000305175781,666.7236938476562,310.79998779296875
2019-04-22,754.5629272460938,559.4451293945312,123.80000305175781,94.00606536865234,1124.8397216796875,392.5821533203125,51.849998474121094,1682.1083984375,1355.968994140625,86.6500015258789,672.3006591796875,310.04998779296875
2019-04-23,752.315673828125,572.572265625,123.0999984741211,93.80867767333984,1113.2379150390625,394.5724182128906,51.650001525878906,1642.6668701171875,1354.6197509765625,87.19999694824219,664.6507568359375,305.25
2019-04-24,751.9161376953125,602.1580810546875,125.0999984741211,94.1047592163086,1130.3233642578125,399.15008544921875,52.099998474121094,1690.31494140625,1366.013671875,88.3499984741211,664.0585327148438,310.75
2019-04-25,739.9810180664062,587.191162109375,122.0,94.20345306396484,1122.2318115234375,393.477783203125,52.75,1674.5980224609375,1359.6671142578125,86.75,657.3463745117188,306.20001220703125
2019-04-26,758.9574584960938,596.5889892578125,123.25,94.45018768310547,1130.9083251953125,405.2204284667969,51.95000076293945,1689.9171142578125,1378.5069580078125,88.1500015258789,661.245361328125,312.5
2019-04-30,765.8988037109375,596.1414794921875,116.6500015258789,91.53871154785156,1149.0052490234375,405.51898193359375,49.95000076293945,1598.052734375,1385.802978515625,84.9000015258789,670.0796508789062,309.95001220703125
2019-05-02,751.4168090820312,621.2521362304688,115.9000015258789,93.01912689208984,1168.024658203125,393.6270446777344,50.5,1553.0904541015625,1405.59228515625,86.0999984741211,653.8916015625,308.1499938964844
2019-05-03,756.3606567382812,619.0642700195312,119.05000305175781,96.37472534179688,1174.043701171875,399.8466491699219,50.650001525878906,1548.4150390625,1417.0361328125,87.1500015258789,663.515625,310.0
2019-05-06,746.5228881835938,600.4674682617188,116.0,98.792724609375,1154.459228515625,399.3490905761719,50.25,1520.214111328125,1409.64013671875,86.25,655.470947265625,308.75
2019-05-07,740.9298095703125,587.5889282226562,112.55000305175781,97.4110107421875,1151.44482421875,384.6210632324219,48.75,1507.8297119140625,1407.391357421875,83.94999694824219,657.3463745117188,305.45001220703125
2019-05-08,734.5877075195312,568.0971069335938,110.94999694824219,97.31231689453125,1143.9481201171875,380.3419494628906,49.349998474121094,1480.921875,1401.4444580078125,83.94999694824219,644.3662719726562,298.25
2019-05-09,730.09326171875,568.7435302734375,111.3499984741211,95.97994995117188,1135.8465576171875,379.54583740234375,48.650001525878906,1468.7860107421875,1384.7535400390625,84.25,653.2993774414062,299.29998779296875
2019-05-10,734.1382446289062,571.528076171875,113.6500015258789,95.73320770263672,1138.6231689453125,383.2278747558594,49.150001525878906,1432.3287353515625,1397.396728515625,86.25,666.2794799804688,308.04998779296875
2019-05-13,731.19189453125,550.1964721679688,105.80000305175781,95.23973846435547,1134.0120849609375,374.4706115722656,42.95000076293945,1385.9737548828125,1388.6014404296875,79.80000305175781,650.979736328125,306.8999938964844
